ID;dive;replicate;Dia;Mes;Ano;Comunidad;Sitio;Latitud;Longitud;Habitat;Zonificacion;TipoProteccion;ANP;BuzoMonitor;HoraInicial;HoraFinal;ProfundidadFinal;Temperatura;Visibilidad;Corriente;Transecto;Genero;Especie;GeneroEspecie;Sexo;Abundancia;Clase;FM
El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 1;1;1;28;9;2011;NA;El Arroyo (ISPN);NA;NA;NA;NA;NA;NA;Torres, Daniel;0.463888889;0.489583333;5;30;20;low;10;Pentaceraster;cumingi;Pentaceraster cumingi;;1;invert;near_bottom
El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 1;1;1;28;9;2011;NA;El Arroyo (ISPN);NA;NA;NA;NA;NA;NA;Torres, Daniel;0.463888889;0.489583333;5;30;20;low;10;Phataria;unifascialis;Phataria unifascialis;;1;invert;near_bottom
El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 1;1;1;28;9;2011;NA;El Arroyo (ISPN);NA;NA;NA;NA;NA;NA;Torres, Daniel;0.463888889;0.489583333;5;30;20;low;10;Holothuroidea;spp;Holothuroidea spp;;3;invert;near_bottom
El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 1;1;1;28;9;2011;NA;El Arroyo (ISPN);NA;NA;NA;NA;NA;NA;Torres, Daniel;0.463888889;0.489583333;5;30;20;low;10;Chama;spp;Chama spp;;7;invert;near_bottom
El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2;1;2;28;9;2011;NA;El Arroyo (ISPN);NA;NA;NA;NA;NA;NA;Torres, Daniel;0.463888889;0.489583333;5;30;20;low;11;Phataria;unifascialis;Phataria unifascialis;;3;invert;near_bottom
El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2;1;2;28;9;2011;NA;El Arroyo (ISPN);NA;NA;NA;NA;NA;NA;Torres, Daniel;0.463888889;0.489583333;5;30;20;low;11;Gorgoniidae;spp;Gorgoniidae spp;;2;invert;near_bottom
El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2;1;2;28;9;2011;NA;El Arroyo (ISPN);NA;NA;NA;NA;NA;NA;Torres, Daniel;0.463888889;0.489583333;5;30;20;low;11;Pinctada;mazatlanica;Pinctada mazatlanica;;3;invert;near_bottom
El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2;1;2;28;9;2011;NA;El Arroyo (ISPN);NA;NA;NA;NA;NA;NA;Torres, Daniel;0.463888889;0.489583333;5;30;20;low;11;Chama;spp;Chama spp;;5;invert;near_bottom
El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2;1;2;28;9;2011;NA;El Arroyo (ISPN);NA;NA;NA;NA;NA;NA;Torres, Daniel;0.463888889;0.489583333;5;30;20;low;11;Phataria;unifascialis;Phataria unifascialis;;4;invert;near_bottom
El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2;1;2;28;9;2011;NA;El Arroyo (ISPN);NA;NA;NA;NA;NA;NA;Torres, Daniel;0.463888889;0.489583333;5;30;20;low;11;Gorgoniidae;spp;Gorgoniidae spp;;3;invert;near_bottom
El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2;1;2;28;9;2011;NA;El Arroyo (ISPN);NA;NA;NA;NA;NA;NA;Torres, Daniel;0.463888889;0.489583333;5;30;20;low;11;Antipathes;galapagensis;Antipathes galapagensis;;1;invert;near_bottom
El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2;1;2;28;9;2011;NA;El Arroyo (ISPN);NA;NA;NA;NA;NA;NA;Torres, Daniel;0.463888889;0.489583333;5;30;20;low;11;Muricanthus;princeps;Muricanthus princeps;;1;invert;near_bottom
El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2;1;2;28;9;2011;NA;El Arroyo (ISPN);NA;NA;NA;NA;NA;NA;Torres, Daniel;0.463888889;0.489583333;5;30;20;low;11;Chama;spp;Chama spp;;1;invert;near_bottom
El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2;1;2;28;9;2011;NA;El Arroyo (ISPN);NA;NA;NA;NA;NA;NA;Torres, Daniel;0.463888889;0.489583333;5;30;20;low;11;Gorgoniidae;spp;Gorgoniidae spp;;1;invert;near_bottom
El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2;1;2;28;9;2011;NA;El Arroyo (ISPN);NA;NA;NA;NA;NA;NA;Torres, Daniel;0.463888889;0.489583333;5;30;20;low;11;Muricanthus;princeps;Muricanthus princeps;;1;invert;near_bottom
El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2;1;2;28;9;2011;NA;El Arroyo (ISPN);NA;NA;NA;NA;NA;NA;Torres, Daniel;0.463888889;0.489583333;5;30;20;low;11;Chama;spp;Chama spp;;16;invert;near_bottom
El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 1;1;1;28;9;2011;NA;El Arroyo (ISPN);NA;NA;NA;NA;NA;NA;Torres, Daniel;0.463888889;0.489583333;5;30;20;low;10;Phataria;unifascialis;Phataria unifascialis;;1;invert;near_bottom
El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 1;1;1;28;9;2011;NA;El Arroyo (ISPN);NA;NA;NA;NA;NA;NA;Torres, Daniel;0.463888889;0.489583333;5;30;20;low;10;Heliaster;kubiniji;Heliaster kubiniji;;2;invert;near_bottom
El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 1;1;1;28;9;2011;NA;El Arroyo (ISPN);NA;NA;NA;NA;NA;NA;Torres, Daniel;0.463888889;0.489583333;5;30;20;low;10;Tripneustes;depressus;Tripneustes depressus;;1;invert;near_bottom
El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 1;1;1;28;9;2011;NA;El Arroyo (ISPN);NA;NA;NA;NA;NA;NA;Torres, Daniel;0.463888889;0.489583333;5;30;20;low;10;Chama;spp;Chama spp;;1;invert;near_bottom
El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 1;1;1;28;9;2011;NA;El Arroyo (ISPN);NA;NA;NA;NA;NA;NA;Torres, Daniel;0.463888889;0.489583333;5;30;20;low;10;Antipathes;galapagensis;Antipathes galapagensis;;1;invert;near_bottom
El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 1;1;1;28;9;2011;NA;El Arroyo (ISPN);NA;NA;NA;NA;NA;NA;Torres, Daniel;0.463888889;0.489583333;5;30;20;low;10;Pentaceraster;cumingi;Pentaceraster cumingi;;1;invert;near_bottom
El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 1;1;1;28;9;2011;NA;El Arroyo (ISPN);NA;NA;NA;NA;NA;NA;Torres, Daniel;0.463888889;0.489583333;5;30;20;low;10;Phataria;unifascialis;Phataria unifascialis;;1;invert;near_bottom
El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 1;1;1;28;9;2011;NA;El Arroyo (ISPN);NA;NA;NA;NA;NA;NA;Torres, Daniel;0.463888889;0.489583333;5;30;20;low;10;Antipathes;galapagensis;Antipathes galapagensis;;1;invert;near_bottom
El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2;1;2;28;9;2011;NA;El Arroyo (ISPN);NA;NA;NA;NA;NA;NA;Torres, Daniel;0.463888889;0.489583333;5;30;20;low;11;Pentaceraster;cumingi;Pentaceraster cumingi;;2;invert;near_bottom
El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2;1;2;28;9;2011;NA;El Arroyo (ISPN);NA;NA;NA;NA;NA;NA;Torres, Daniel;0.463888889;0.489583333;5;30;20;low;11;Gorgoniidae;spp;Gorgoniidae spp;;2;invert;near_bottom
El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2;1;2;28;9;2011;NA;El Arroyo (ISPN);NA;NA;NA;NA;NA;NA;Torres, Daniel;0.463888889;0.489583333;5;30;20;low;11;Pinctada;mazatlanica;Pinctada mazatlanica;;2;invert;near_bottom
El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2;1;2;28;9;2011;NA;El Arroyo (ISPN);NA;NA;NA;NA;NA;NA;Torres, Daniel;0.463888889;0.489583333;5;30;20;low;11;Chama;spp;Chama spp;;2;invert;near_bottom
El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2;1;2;28;9;2011;NA;El Arroyo (ISPN);NA;NA;NA;NA;NA;NA;Torres, Daniel;0.463888889;0.489583333;5;30;20;low;11;Phataria;unifascialis;Phataria unifascialis;;1;invert;near_bottom
El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2;1;2;28;9;2011;NA;El Arroyo (ISPN);NA;NA;NA;NA;NA;NA;Torres, Daniel;0.463888889;0.489583333;5;30;20;low;11;Gorgoniidae;spp;Gorgoniidae spp;;2;invert;near_bottom
El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2;1;2;28;9;2011;NA;El Arroyo (ISPN);NA;NA;NA;NA;NA;NA;Torres, Daniel;0.463888889;0.489583333;5;30;20;low;11;Eucidaris;thouarsii;Eucidaris thouarsii;;6;invert;near_bottom
El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2;1;2;28;9;2011;NA;El Arroyo (ISPN);NA;NA;NA;NA;NA;NA;Torres, Daniel;0.463888889;0.489583333;5;30;20;low;11;Pinctada;mazatlanica;Pinctada mazatlanica;;1;invert;near_bottom
El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2;1;2;28;9;2011;NA;El Arroyo (ISPN);NA;NA;NA;NA;NA;NA;Torres, Daniel;0.463888889;0.489583333;5;30;20;low;11;Chama;spp;Chama spp;;5;invert;near_bottom
El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2;1;2;28;9;2011;NA;El Arroyo (ISPN);NA;NA;NA;NA;NA;NA;Torres, Daniel;0.463888889;0.489583333;5;30;20;low;11;Pentaceraster;cumingi;Pentaceraster cumingi;;1;invert;near_bottom
El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2;1;2;28;9;2011;NA;El Arroyo (ISPN);NA;NA;NA;NA;NA;NA;Torres, Daniel;0.463888889;0.489583333;5;30;20;low;11;Phataria;unifascialis;Phataria unifascialis;;2;invert;near_bottom
El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2;1;2;28;9;2011;NA;El Arroyo (ISPN);NA;NA;NA;NA;NA;NA;Torres, Daniel;0.463888889;0.489583333;5;30;20;low;11;Panulirus;inflatus;Panulirus inflatus;;1;invert;near_bottom
El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2;1;2;28;9;2011;NA;El Arroyo (ISPN);NA;NA;NA;NA;NA;NA;Torres, Daniel;0.463888889;0.489583333;5;30;20;low;11;Pinctada;mazatlanica;Pinctada mazatlanica;;1;invert;near_bottom
El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2;1;2;28;9;2011;NA;El Arroyo (ISPN);NA;NA;NA;NA;NA;NA;Torres, Daniel;0.463888889;0.489583333;5;30;20;low;11;Chama;spp;Chama spp;;3;invert;near_bottom
Tres Rayas 29/09/2011 Solano, Rosario 2 1;2;1;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Solano, Rosario;NA;NA;5.2;NA;NA;;5;Phataria;unifascialis;Phataria unifascialis;;3;invert;
Tres Rayas 29/09/2011 Solano, Rosario 2 1;2;1;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Solano, Rosario;NA;NA;5.2;NA;NA;;5;Tripneustes;depressus;Tripneustes depressus;;50;invert;
Tres Rayas 29/09/2011 Solano, Rosario 2 1;2;1;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Solano, Rosario;NA;NA;5.2;NA;NA;;5;Phataria;unifascialis;Phataria unifascialis;;5;invert;
Tres Rayas 29/09/2011 Solano, Rosario 2 1;2;1;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Solano, Rosario;NA;NA;5.2;NA;NA;;5;Gorgoniidae;spp;Gorgoniidae spp;;2;invert;
Tres Rayas 29/09/2011 Solano, Rosario 2 1;2;1;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Solano, Rosario;NA;NA;5.2;NA;NA;;5;Tripneustes;depressus;Tripneustes depressus;;50;invert;
Tres Rayas 29/09/2011 Solano, Rosario 2 1;2;1;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Solano, Rosario;NA;NA;5.2;NA;NA;;5;Pharia;pyramidata;Pharia pyramidata;;1;invert;
Tres Rayas 29/09/2011 Solano, Rosario 2 1;2;1;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Solano, Rosario;NA;NA;5.2;NA;NA;;5;Phataria;unifascialis;Phataria unifascialis;;11;invert;
Tres Rayas 29/09/2011 Solano, Rosario 2 1;2;1;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Solano, Rosario;NA;NA;5.2;NA;NA;;5;Tripneustes;depressus;Tripneustes depressus;;23;invert;
Tres Rayas 29/09/2011 Solano, Rosario 2 2;2;2;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Solano, Rosario;NA;NA;5.2;NA;NA;;6;Pharia;pyramidata;Pharia pyramidata;;1;invert;
Tres Rayas 29/09/2011 Solano, Rosario 2 2;2;2;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Solano, Rosario;NA;NA;5.2;NA;NA;;6;Phataria;unifascialis;Phataria unifascialis;;6;invert;
Tres Rayas 29/09/2011 Solano, Rosario 2 2;2;2;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Solano, Rosario;NA;NA;5.2;NA;NA;;6;Tripneustes;depressus;Tripneustes depressus;;17;invert;
Tres Rayas 29/09/2011 Solano, Rosario 2 2;2;2;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Solano, Rosario;NA;NA;5.2;NA;NA;;6;Pharia;pyramidata;Pharia pyramidata;;4;invert;
Tres Rayas 29/09/2011 Solano, Rosario 2 2;2;2;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Solano, Rosario;NA;NA;5.2;NA;NA;;6;Gorgoniidae;spp;Gorgoniidae spp;;1;invert;
Tres Rayas 29/09/2011 Solano, Rosario 2 2;2;2;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Solano, Rosario;NA;NA;5.2;NA;NA;;6;Tripneustes;depressus;Tripneustes depressus;;50;invert;
Tres Rayas 29/09/2011 Solano, Rosario 2 2;2;2;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Solano, Rosario;NA;NA;5.2;NA;NA;;6;Phataria;unifascialis;Phataria unifascialis;;7;invert;
Tres Rayas 29/09/2011 Solano, Rosario 2 2;2;2;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Solano, Rosario;NA;NA;5.2;NA;NA;;6;Tripneustes;depressus;Tripneustes depressus;;50;invert;
Tres Rayas 29/09/2011 Solano, Rosario 2 2;2;2;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Solano, Rosario;NA;NA;5.2;NA;NA;;6;Pinctada;mazatlanica;Pinctada mazatlanica;;1;invert;
Tres Rayas 29/09/2011 Bustamante, Noe 2 1;2;1;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Bustamante, Noe;NA;NA;12;NA;NA;;1;Gorgoniidae;spp;Gorgoniidae spp;;2;invert;
Tres Rayas 29/09/2011 Bustamante, Noe 2 1;2;1;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Bustamante, Noe;NA;NA;12;NA;NA;;1;Tripneustes;depressus;Tripneustes depressus;;2;invert;
Tres Rayas 29/09/2011 Bustamante, Noe 2 1;2;1;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Bustamante, Noe;NA;NA;12;NA;NA;;1;Holothuroidea;spp;Holothuroidea spp;;2;invert;
Tres Rayas 29/09/2011 Bustamante, Noe 2 1;2;1;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Bustamante, Noe;NA;NA;12;NA;NA;;1;Muricanthus;princeps;Muricanthus princeps;;2;invert;
Tres Rayas 29/09/2011 Bustamante, Noe 2 1;2;1;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Bustamante, Noe;NA;NA;12;NA;NA;;1;Pinctada;mazatlanica;Pinctada mazatlanica;;4;invert;
Tres Rayas 29/09/2011 Bustamante, Noe 2 1;2;1;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Bustamante, Noe;NA;NA;12;NA;NA;;1;Chama;spp;Chama spp;;9;invert;
Tres Rayas 29/09/2011 Bustamante, Noe 2 1;2;1;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Bustamante, Noe;NA;NA;12;NA;NA;;1;Gorgoniidae;spp;Gorgoniidae spp;;8;invert;
Tres Rayas 29/09/2011 Bustamante, Noe 2 1;2;1;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Bustamante, Noe;NA;NA;12;NA;NA;;1;Tripneustes;depressus;Tripneustes depressus;;1;invert;
Tres Rayas 29/09/2011 Bustamante, Noe 2 1;2;1;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Bustamante, Noe;NA;NA;12;NA;NA;;1;Pinctada;mazatlanica;Pinctada mazatlanica;;2;invert;
Tres Rayas 29/09/2011 Bustamante, Noe 2 1;2;1;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Bustamante, Noe;NA;NA;12;NA;NA;;1;Chama;spp;Chama spp;;12;invert;
Tres Rayas 29/09/2011 Bustamante, Noe 2 1;2;1;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Bustamante, Noe;NA;NA;12;NA;NA;;1;Phataria;unifascialis;Phataria unifascialis;;2;invert;
Tres Rayas 29/09/2011 Bustamante, Noe 2 1;2;1;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Bustamante, Noe;NA;NA;12;NA;NA;;1;Gorgoniidae;spp;Gorgoniidae spp;;8;invert;
Tres Rayas 29/09/2011 Bustamante, Noe 2 1;2;1;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Bustamante, Noe;NA;NA;12;NA;NA;;1;Tripneustes;depressus;Tripneustes depressus;;1;invert;
Tres Rayas 29/09/2011 Bustamante, Noe 2 1;2;1;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Bustamante, Noe;NA;NA;12;NA;NA;;1;Muricanthus;princeps;Muricanthus princeps;;1;invert;
Tres Rayas 29/09/2011 Bustamante, Noe 2 1;2;1;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Bustamante, Noe;NA;NA;12;NA;NA;;1;Pinctada;mazatlanica;Pinctada mazatlanica;;1;invert;
Tres Rayas 29/09/2011 Bustamante, Noe 2 1;2;1;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Bustamante, Noe;NA;NA;12;NA;NA;;1;Chama;spp;Chama spp;;8;invert;
Tres Rayas 29/09/2011 Bustamante, Noe 2 2;2;2;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Bustamante, Noe;NA;NA;12;NA;NA;;2;Phataria;unifascialis;Phataria unifascialis;;1;invert;
Tres Rayas 29/09/2011 Bustamante, Noe 2 2;2;2;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Bustamante, Noe;NA;NA;12;NA;NA;;2;Gorgoniidae;spp;Gorgoniidae spp;;12;invert;
Tres Rayas 29/09/2011 Bustamante, Noe 2 2;2;2;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Bustamante, Noe;NA;NA;12;NA;NA;;2;Tripneustes;depressus;Tripneustes depressus;;3;invert;
Tres Rayas 29/09/2011 Bustamante, Noe 2 2;2;2;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Bustamante, Noe;NA;NA;12;NA;NA;;2;Muricanthus;princeps;Muricanthus princeps;;2;invert;
Tres Rayas 29/09/2011 Bustamante, Noe 2 2;2;2;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Bustamante, Noe;NA;NA;12;NA;NA;;2;Chama;spp;Chama spp;;1;invert;
Tres Rayas 29/09/2011 Bustamante, Noe 2 2;2;2;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Bustamante, Noe;NA;NA;12;NA;NA;;2;Phataria;unifascialis;Phataria unifascialis;;1;invert;
Tres Rayas 29/09/2011 Bustamante, Noe 2 2;2;2;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Bustamante, Noe;NA;NA;12;NA;NA;;2;Eucidaris;thouarsii;Eucidaris thouarsii;;1;invert;
Tres Rayas 29/09/2011 Bustamante, Noe 2 2;2;2;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Bustamante, Noe;NA;NA;12;NA;NA;;2;Tripneustes;depressus;Tripneustes depressus;;4;invert;
Tres Rayas 29/09/2011 Bustamante, Noe 2 2;2;2;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Bustamante, Noe;NA;NA;12;NA;NA;;2;Centrostephanus;coronatus;Centrostephanus coronatus;;1;invert;
Tres Rayas 29/09/2011 Bustamante, Noe 2 2;2;2;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Bustamante, Noe;NA;NA;12;NA;NA;;2;Muricanthus;princeps;Muricanthus princeps;;1;invert;
Tres Rayas 29/09/2011 Bustamante, Noe 2 2;2;2;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Bustamante, Noe;NA;NA;12;NA;NA;;2;Pinctada;mazatlanica;Pinctada mazatlanica;;1;invert;
Tres Rayas 29/09/2011 Bustamante, Noe 2 2;2;2;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Bustamante, Noe;NA;NA;12;NA;NA;;2;Phataria;unifascialis;Phataria unifascialis;;2;invert;
Tres Rayas 29/09/2011 Bustamante, Noe 2 2;2;2;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Bustamante, Noe;NA;NA;12;NA;NA;;2;Gorgoniidae;spp;Gorgoniidae spp;;7;invert;
Tres Rayas 29/09/2011 Bustamante, Noe 2 2;2;2;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Bustamante, Noe;NA;NA;12;NA;NA;;2;Tripneustes;depressus;Tripneustes depressus;;3;invert;
Tres Rayas 29/09/2011 Bustamante, Noe 2 2;2;2;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Bustamante, Noe;NA;NA;12;NA;NA;;2;Holothuroidea;spp;Holothuroidea spp;;1;invert;
Tres Rayas 29/09/2011 Bustamante, Noe 2 2;2;2;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Bustamante, Noe;NA;NA;12;NA;NA;;2;Muricanthus;princeps;Muricanthus princeps;;3;invert;
Tres Rayas 29/09/2011 Bustamante, Noe 2 2;2;2;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Bustamante, Noe;NA;NA;12;NA;NA;;2;Pinctada;mazatlanica;Pinctada mazatlanica;;1;invert;
Tres Rayas 29/09/2011 Bustamante, Noe 2 2;2;2;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Bustamante, Noe;NA;NA;12;NA;NA;;2;Pteria;sterna;Pteria sterna;;1;invert;
Tres Rayas 29/09/2011 Bustamante, Noe 2 2;2;2;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Bustamante, Noe;NA;NA;12;NA;NA;;2;Chama;spp;Chama spp;;2;invert;
Tres Rayas 29/09/2011 Encinas, Leopoldo 2 1;2;1;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Encinas, Leopoldo;NA;NA;19.1;NA;NA;;3;Nidorellia;armata;Nidorellia armata;;1;invert;
Tres Rayas 29/09/2011 Encinas, Leopoldo 2 1;2;1;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Encinas, Leopoldo;NA;NA;19.1;NA;NA;;3;Pentaceraster;cumingi;Pentaceraster cumingi;;8;invert;
Tres Rayas 29/09/2011 Encinas, Leopoldo 2 1;2;1;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Encinas, Leopoldo;NA;NA;19.1;NA;NA;;3;Gorgoniidae;spp;Gorgoniidae spp;;13;invert;
Tres Rayas 29/09/2011 Encinas, Leopoldo 2 1;2;1;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Encinas, Leopoldo;NA;NA;19.1;NA;NA;;3;Toxopneustes;roseus;Toxopneustes roseus;;6;invert;
Tres Rayas 29/09/2011 Encinas, Leopoldo 2 1;2;1;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Encinas, Leopoldo;NA;NA;19.1;NA;NA;;3;Holothuroidea;spp;Holothuroidea spp;;1;invert;
Tres Rayas 29/09/2011 Encinas, Leopoldo 2 1;2;1;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Encinas, Leopoldo;NA;NA;19.1;NA;NA;;3;Hexaplex;nigritus;Hexaplex nigritus;;1;invert;
Tres Rayas 29/09/2011 Encinas, Leopoldo 2 1;2;1;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Encinas, Leopoldo;NA;NA;19.1;NA;NA;;3;Pinctada;mazatlanica;Pinctada mazatlanica;;4;invert;
Tres Rayas 29/09/2011 Encinas, Leopoldo 2 1;2;1;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Encinas, Leopoldo;NA;NA;19.1;NA;NA;;3;Hyotissa;hyotis;Hyotissa hyotis;;2;invert;
Tres Rayas 29/09/2011 Encinas, Leopoldo 2 1;2;1;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Encinas, Leopoldo;NA;NA;19.1;NA;NA;;3;Chama;spp;Chama spp;;4;invert;
Tres Rayas 29/09/2011 Encinas, Leopoldo 2 1;2;1;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Encinas, Leopoldo;NA;NA;19.1;NA;NA;;3;Pentaceraster;cumingi;Pentaceraster cumingi;;10;invert;
Tres Rayas 29/09/2011 Encinas, Leopoldo 2 1;2;1;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Encinas, Leopoldo;NA;NA;19.1;NA;NA;;3;Gorgoniidae;spp;Gorgoniidae spp;;8;invert;
Tres Rayas 29/09/2011 Encinas, Leopoldo 2 1;2;1;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Encinas, Leopoldo;NA;NA;19.1;NA;NA;;3;Toxopneustes;roseus;Toxopneustes roseus;;1;invert;
Tres Rayas 29/09/2011 Encinas, Leopoldo 2 1;2;1;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Encinas, Leopoldo;NA;NA;19.1;NA;NA;;3;Pinctada;mazatlanica;Pinctada mazatlanica;;1;invert;
Tres Rayas 29/09/2011 Encinas, Leopoldo 2 1;2;1;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Encinas, Leopoldo;NA;NA;19.1;NA;NA;;3;Pentaceraster;cumingi;Pentaceraster cumingi;;9;invert;
Tres Rayas 29/09/2011 Encinas, Leopoldo 2 1;2;1;29;9;2011;NA;Tres Rayas;NA;NA;NA;NA;NA;NA;Encinas, Leopoldo;NA;NA;19.1;NA;NA;;3;Gorgoniidae;spp;Gorgoniidae spp;;3;invert;
