"ID";"dive.x";"replicate.x";"Fecha.x";"Comunidad";"Sitio.x";"Latitud";"Longitud";"Habitat";"Zonificacion";"TipoProteccion";"ANP";"BuzoMonitor";"HoraInicial";"HoraFinal";"ProfundidadFinal";"Temperatura";"Visibilidad";"Corriente";"Transecto";"Genero";"Especie";"GeneroEspecie";"Sexo";"Abundancia";"Clase";"FM";"Fecha.y";"Sitio.y";"dive.y";"replicate.y"
"El Arroyo (ISPN) 28/09/2011 Garcia, Juan Gabriel 2 3";2;3;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Garcia, Juan Gabriel";NA;NA;18;NA;NA;"";7;"Isostichopus";"fuscus";"Isostichopus fuscus";"";1;"invert";"";"28/09/2011";"El Arroyo (ISPN)";2;3
"El Arroyo (ISPN) 28/09/2011 Garcia, Juan Gabriel 2 3";2;3;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Garcia, Juan Gabriel";NA;NA;18;NA;NA;"";7;"Panulirus";"inflatus";"Panulirus inflatus";"";1;"invert";"";"28/09/2011";"El Arroyo (ISPN)";2;3
"El Arroyo (ISPN) 28/09/2011 Garcia, Juan Gabriel 2 3";2;3;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Garcia, Juan Gabriel";NA;NA;18;NA;NA;"";7;"Pinna";"rugosa";"Pinna rugosa";"";1;"invert";"";"28/09/2011";"El Arroyo (ISPN)";2;3
"El Arroyo (ISPN) 28/09/2011 Garcia, Juan Gabriel 2 3";2;3;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Garcia, Juan Gabriel";NA;NA;18;NA;NA;"";7;"Chama";"spp";"Chama spp";"";1;"invert";"";"28/09/2011";"El Arroyo (ISPN)";2;3
"El Arroyo (ISPN) 28/09/2011 Garcia, Juan Gabriel 2 3";2;3;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Garcia, Juan Gabriel";NA;NA;18;NA;NA;"";7;"Pentaceraster";"cumingi";"Pentaceraster cumingi";"";2;"invert";"";"28/09/2011";"El Arroyo (ISPN)";2;3
"El Arroyo (ISPN) 28/09/2011 Garcia, Juan Gabriel 2 3";2;3;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Garcia, Juan Gabriel";NA;NA;18;NA;NA;"";7;"Phataria";"unifascialis";"Phataria unifascialis";"";1;"invert";"";"28/09/2011";"El Arroyo (ISPN)";2;3
"El Arroyo (ISPN) 28/09/2011 Garcia, Juan Gabriel 2 3";2;3;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Garcia, Juan Gabriel";NA;NA;18;NA;NA;"";7;"Holothuroidea";"spp";"Holothuroidea spp";"";1;"invert";"";"28/09/2011";"El Arroyo (ISPN)";2;3
"El Arroyo (ISPN) 28/09/2011 Garcia, Juan Gabriel 2 3";2;3;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Garcia, Juan Gabriel";NA;NA;18;NA;NA;"";7;"Panulirus";"inflatus";"Panulirus inflatus";"";1;"invert";"";"28/09/2011";"El Arroyo (ISPN)";2;3
"El Arroyo (ISPN) 28/09/2011 Garcia, Juan Gabriel 2 4";2;4;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Garcia, Juan Gabriel";NA;NA;19.1;NA;NA;"";8;"Pentaceraster";"cumingi";"Pentaceraster cumingi";"";12;"invert";"";"28/09/2011";"El Arroyo (ISPN)";2;4
"El Arroyo (ISPN) 28/09/2011 Garcia, Juan Gabriel 2 4";2;4;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Garcia, Juan Gabriel";NA;NA;19.1;NA;NA;"";8;"Gorgoniidae";"spp";"Gorgoniidae spp";"";1;"invert";"";"28/09/2011";"El Arroyo (ISPN)";2;4
"El Arroyo (ISPN) 28/09/2011 Garcia, Juan Gabriel 2 4";2;4;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Garcia, Juan Gabriel";NA;NA;19.1;NA;NA;"";8;"Pentaceraster";"cumingi";"Pentaceraster cumingi";"";16;"invert";"";"28/09/2011";"El Arroyo (ISPN)";2;4
"El Arroyo (ISPN) 28/09/2011 Garcia, Juan Gabriel 2 4";2;4;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Garcia, Juan Gabriel";NA;NA;19.1;NA;NA;"";8;"Pentaceraster";"cumingi";"Pentaceraster cumingi";"";47;"invert";"";"28/09/2011";"El Arroyo (ISPN)";2;4
"El Arroyo (ISPN) 28/09/2011 Garcia, Juan Gabriel 2 4";2;4;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Garcia, Juan Gabriel";NA;NA;19.1;NA;NA;"";8;"Antipathes";"galapagensis";"Antipathes galapagensis";"";1;"invert";"";"28/09/2011";"El Arroyo (ISPN)";2;4
"El Arroyo (ISPN) 28/09/2011 Garcia, Juan Gabriel 2 4";2;4;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Garcia, Juan Gabriel";NA;NA;19.1;NA;NA;"";8;"Chama";"spp";"Chama spp";"";3;"invert";"";"28/09/2011";"El Arroyo (ISPN)";2;4
"El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 1";1;1;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";0.463888889;0.489583333;5;30;20;"low";10;"Pentaceraster";"cumingi";"Pentaceraster cumingi";"";2;"invert";"near_bottom";"28/09/2011";"El Arroyo (ISPN)";1;1
"El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 1";1;1;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";0.463888889;0.489583333;5;30;20;"low";10;"Gorgoniidae";"spp";"Gorgoniidae spp";"";5;"invert";"near_bottom";"28/09/2011";"El Arroyo (ISPN)";1;1
"El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 1";1;1;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";0.463888889;0.489583333;5;30;20;"low";10;"Chama";"spp";"Chama spp";"";5;"invert";"near_bottom";"28/09/2011";"El Arroyo (ISPN)";1;1
"El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 1";1;1;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";0.463888889;0.489583333;5;30;20;"low";10;"Pentaceraster";"cumingi";"Pentaceraster cumingi";"";7;"invert";"near_bottom";"28/09/2011";"El Arroyo (ISPN)";1;1
"El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 1";1;1;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";0.463888889;0.489583333;5;30;20;"low";10;"Gorgoniidae";"spp";"Gorgoniidae spp";"";3;"invert";"near_bottom";"28/09/2011";"El Arroyo (ISPN)";1;1
"El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 1";1;1;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";0.463888889;0.489583333;5;30;20;"low";10;"Tripneustes";"depressus";"Tripneustes depressus";"";1;"invert";"near_bottom";"28/09/2011";"El Arroyo (ISPN)";1;1
"El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 1";1;1;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";0.463888889;0.489583333;5;30;20;"low";10;"Chama";"spp";"Chama spp";"";5;"invert";"near_bottom";"28/09/2011";"El Arroyo (ISPN)";1;1
"El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 1";1;1;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";0.463888889;0.489583333;5;30;20;"low";10;"Pentaceraster";"cumingi";"Pentaceraster cumingi";"";1;"invert";"near_bottom";"28/09/2011";"El Arroyo (ISPN)";1;1
"El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 1";1;1;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";0.463888889;0.489583333;5;30;20;"low";10;"Phataria";"unifascialis";"Phataria unifascialis";"";1;"invert";"near_bottom";"28/09/2011";"El Arroyo (ISPN)";1;1
"El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 1";1;1;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";0.463888889;0.489583333;5;30;20;"low";10;"Holothuroidea";"spp";"Holothuroidea spp";"";3;"invert";"near_bottom";"28/09/2011";"El Arroyo (ISPN)";1;1
"El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 1";1;1;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";0.463888889;0.489583333;5;30;20;"low";10;"Chama";"spp";"Chama spp";"";7;"invert";"near_bottom";"28/09/2011";"El Arroyo (ISPN)";1;1
"El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2";1;2;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";0.463888889;0.489583333;5;30;20;"low";11;"Phataria";"unifascialis";"Phataria unifascialis";"";3;"invert";"near_bottom";"28/09/2011";"El Arroyo (ISPN)";1;2
"El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2";1;2;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";0.463888889;0.489583333;5;30;20;"low";11;"Gorgoniidae";"spp";"Gorgoniidae spp";"";2;"invert";"near_bottom";"28/09/2011";"El Arroyo (ISPN)";1;2
"El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2";1;2;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";0.463888889;0.489583333;5;30;20;"low";11;"Pinctada";"mazatlanica";"Pinctada mazatlanica";"";3;"invert";"near_bottom";"28/09/2011";"El Arroyo (ISPN)";1;2
"El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2";1;2;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";0.463888889;0.489583333;5;30;20;"low";11;"Chama";"spp";"Chama spp";"";5;"invert";"near_bottom";"28/09/2011";"El Arroyo (ISPN)";1;2
"El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2";1;2;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";0.463888889;0.489583333;5;30;20;"low";11;"Phataria";"unifascialis";"Phataria unifascialis";"";4;"invert";"near_bottom";"28/09/2011";"El Arroyo (ISPN)";1;2
"El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2";1;2;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";0.463888889;0.489583333;5;30;20;"low";11;"Gorgoniidae";"spp";"Gorgoniidae spp";"";3;"invert";"near_bottom";"28/09/2011";"El Arroyo (ISPN)";1;2
"El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2";1;2;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";0.463888889;0.489583333;5;30;20;"low";11;"Antipathes";"galapagensis";"Antipathes galapagensis";"";1;"invert";"near_bottom";"28/09/2011";"El Arroyo (ISPN)";1;2
"El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2";1;2;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";0.463888889;0.489583333;5;30;20;"low";11;"Muricanthus";"princeps";"Muricanthus princeps";"";1;"invert";"near_bottom";"28/09/2011";"El Arroyo (ISPN)";1;2
"El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2";1;2;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";0.463888889;0.489583333;5;30;20;"low";11;"Chama";"spp";"Chama spp";"";1;"invert";"near_bottom";"28/09/2011";"El Arroyo (ISPN)";1;2
"El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2";1;2;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";0.463888889;0.489583333;5;30;20;"low";11;"Gorgoniidae";"spp";"Gorgoniidae spp";"";1;"invert";"near_bottom";"28/09/2011";"El Arroyo (ISPN)";1;2
"El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2";1;2;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";0.463888889;0.489583333;5;30;20;"low";11;"Muricanthus";"princeps";"Muricanthus princeps";"";1;"invert";"near_bottom";"28/09/2011";"El Arroyo (ISPN)";1;2
"El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2";1;2;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";0.463888889;0.489583333;5;30;20;"low";11;"Chama";"spp";"Chama spp";"";16;"invert";"near_bottom";"28/09/2011";"El Arroyo (ISPN)";1;2
"El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 1";1;1;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";0.463888889;0.489583333;5;30;20;"low";10;"Phataria";"unifascialis";"Phataria unifascialis";"";1;"invert";"near_bottom";"28/09/2011";"El Arroyo (ISPN)";1;1
"El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 1";1;1;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";0.463888889;0.489583333;5;30;20;"low";10;"Heliaster";"kubiniji";"Heliaster kubiniji";"";2;"invert";"near_bottom";"28/09/2011";"El Arroyo (ISPN)";1;1
"El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 1";1;1;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";0.463888889;0.489583333;5;30;20;"low";10;"Tripneustes";"depressus";"Tripneustes depressus";"";1;"invert";"near_bottom";"28/09/2011";"El Arroyo (ISPN)";1;1
"El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 1";1;1;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";0.463888889;0.489583333;5;30;20;"low";10;"Chama";"spp";"Chama spp";"";1;"invert";"near_bottom";"28/09/2011";"El Arroyo (ISPN)";1;1
"El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 1";1;1;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";0.463888889;0.489583333;5;30;20;"low";10;"Antipathes";"galapagensis";"Antipathes galapagensis";"";1;"invert";"near_bottom";"28/09/2011";"El Arroyo (ISPN)";1;1
"El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 1";1;1;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";0.463888889;0.489583333;5;30;20;"low";10;"Pentaceraster";"cumingi";"Pentaceraster cumingi";"";1;"invert";"near_bottom";"28/09/2011";"El Arroyo (ISPN)";1;1
"El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 1";1;1;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";0.463888889;0.489583333;5;30;20;"low";10;"Phataria";"unifascialis";"Phataria unifascialis";"";1;"invert";"near_bottom";"28/09/2011";"El Arroyo (ISPN)";1;1
"El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 1";1;1;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";0.463888889;0.489583333;5;30;20;"low";10;"Antipathes";"galapagensis";"Antipathes galapagensis";"";1;"invert";"near_bottom";"28/09/2011";"El Arroyo (ISPN)";1;1
"El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2";1;2;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";0.463888889;0.489583333;5;30;20;"low";11;"Pentaceraster";"cumingi";"Pentaceraster cumingi";"";2;"invert";"near_bottom";"28/09/2011";"El Arroyo (ISPN)";1;2
"El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2";1;2;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";0.463888889;0.489583333;5;30;20;"low";11;"Gorgoniidae";"spp";"Gorgoniidae spp";"";2;"invert";"near_bottom";"28/09/2011";"El Arroyo (ISPN)";1;2
"El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2";1;2;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";0.463888889;0.489583333;5;30;20;"low";11;"Pinctada";"mazatlanica";"Pinctada mazatlanica";"";2;"invert";"near_bottom";"28/09/2011";"El Arroyo (ISPN)";1;2
"El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2";1;2;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";0.463888889;0.489583333;5;30;20;"low";11;"Chama";"spp";"Chama spp";"";2;"invert";"near_bottom";"28/09/2011";"El Arroyo (ISPN)";1;2
"El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2";1;2;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";0.463888889;0.489583333;5;30;20;"low";11;"Phataria";"unifascialis";"Phataria unifascialis";"";1;"invert";"near_bottom";"28/09/2011";"El Arroyo (ISPN)";1;2
"El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2";1;2;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";0.463888889;0.489583333;5;30;20;"low";11;"Gorgoniidae";"spp";"Gorgoniidae spp";"";2;"invert";"near_bottom";"28/09/2011";"El Arroyo (ISPN)";1;2
"El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2";1;2;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";0.463888889;0.489583333;5;30;20;"low";11;"Eucidaris";"thouarsii";"Eucidaris thouarsii";"";6;"invert";"near_bottom";"28/09/2011";"El Arroyo (ISPN)";1;2
"El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2";1;2;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";0.463888889;0.489583333;5;30;20;"low";11;"Pinctada";"mazatlanica";"Pinctada mazatlanica";"";1;"invert";"near_bottom";"28/09/2011";"El Arroyo (ISPN)";1;2
"El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2";1;2;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";0.463888889;0.489583333;5;30;20;"low";11;"Chama";"spp";"Chama spp";"";5;"invert";"near_bottom";"28/09/2011";"El Arroyo (ISPN)";1;2
"El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2";1;2;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";0.463888889;0.489583333;5;30;20;"low";11;"Pentaceraster";"cumingi";"Pentaceraster cumingi";"";1;"invert";"near_bottom";"28/09/2011";"El Arroyo (ISPN)";1;2
"El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2";1;2;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";0.463888889;0.489583333;5;30;20;"low";11;"Phataria";"unifascialis";"Phataria unifascialis";"";2;"invert";"near_bottom";"28/09/2011";"El Arroyo (ISPN)";1;2
"El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2";1;2;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";0.463888889;0.489583333;5;30;20;"low";11;"Panulirus";"inflatus";"Panulirus inflatus";"";1;"invert";"near_bottom";"28/09/2011";"El Arroyo (ISPN)";1;2
"El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2";1;2;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";0.463888889;0.489583333;5;30;20;"low";11;"Pinctada";"mazatlanica";"Pinctada mazatlanica";"";1;"invert";"near_bottom";"28/09/2011";"El Arroyo (ISPN)";1;2
"El Arroyo (ISPN) 28/09/2011 Torres, Daniel 1 2";1;2;"28/09/2011";NA;"El Arroyo (ISPN)";NA;NA;NA;NA;NA;NA;"Torres, Daniel";0.463888889;0.489583333;5;30;20;"low";11;"Chama";"spp";"Chama spp";"";3;"invert";"near_bottom";"28/09/2011";"El Arroyo (ISPN)";1;2
"Tres Rayas 29/09/2011 Solano, Rosario 2 1";2;1;"29/09/2011";NA;"Tres Rayas";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;5.2;NA;NA;"";5;"Phataria";"unifascialis";"Phataria unifascialis";"";3;"invert";"";"29/09/2011";"Tres Rayas";2;1
"Tres Rayas 29/09/2011 Solano, Rosario 2 1";2;1;"29/09/2011";NA;"Tres Rayas";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;5.2;NA;NA;"";5;"Tripneustes";"depressus";"Tripneustes depressus";"";50;"invert";"";"29/09/2011";"Tres Rayas";2;1
"Tres Rayas 29/09/2011 Solano, Rosario 2 1";2;1;"29/09/2011";NA;"Tres Rayas";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;5.2;NA;NA;"";5;"Phataria";"unifascialis";"Phataria unifascialis";"";5;"invert";"";"29/09/2011";"Tres Rayas";2;1
"Tres Rayas 29/09/2011 Solano, Rosario 2 1";2;1;"29/09/2011";NA;"Tres Rayas";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;5.2;NA;NA;"";5;"Gorgoniidae";"spp";"Gorgoniidae spp";"";2;"invert";"";"29/09/2011";"Tres Rayas";2;1
"Tres Rayas 29/09/2011 Solano, Rosario 2 1";2;1;"29/09/2011";NA;"Tres Rayas";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;5.2;NA;NA;"";5;"Tripneustes";"depressus";"Tripneustes depressus";"";50;"invert";"";"29/09/2011";"Tres Rayas";2;1
"Tres Rayas 29/09/2011 Solano, Rosario 2 1";2;1;"29/09/2011";NA;"Tres Rayas";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;5.2;NA;NA;"";5;"Pharia";"pyramidata";"Pharia pyramidata";"";1;"invert";"";"29/09/2011";"Tres Rayas";2;1
"Tres Rayas 29/09/2011 Solano, Rosario 2 1";2;1;"29/09/2011";NA;"Tres Rayas";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;5.2;NA;NA;"";5;"Phataria";"unifascialis";"Phataria unifascialis";"";11;"invert";"";"29/09/2011";"Tres Rayas";2;1
"Tres Rayas 29/09/2011 Solano, Rosario 2 1";2;1;"29/09/2011";NA;"Tres Rayas";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;5.2;NA;NA;"";5;"Tripneustes";"depressus";"Tripneustes depressus";"";23;"invert";"";"29/09/2011";"Tres Rayas";2;1
"Tres Rayas 29/09/2011 Solano, Rosario 2 2";2;2;"29/09/2011";NA;"Tres Rayas";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;5.2;NA;NA;"";6;"Pharia";"pyramidata";"Pharia pyramidata";"";1;"invert";"";"29/09/2011";"Tres Rayas";2;2
"Tres Rayas 29/09/2011 Solano, Rosario 2 2";2;2;"29/09/2011";NA;"Tres Rayas";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;5.2;NA;NA;"";6;"Phataria";"unifascialis";"Phataria unifascialis";"";6;"invert";"";"29/09/2011";"Tres Rayas";2;2
"Tres Rayas 29/09/2011 Solano, Rosario 2 2";2;2;"29/09/2011";NA;"Tres Rayas";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;5.2;NA;NA;"";6;"Tripneustes";"depressus";"Tripneustes depressus";"";17;"invert";"";"29/09/2011";"Tres Rayas";2;2
"Tres Rayas 29/09/2011 Solano, Rosario 2 2";2;2;"29/09/2011";NA;"Tres Rayas";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;5.2;NA;NA;"";6;"Pharia";"pyramidata";"Pharia pyramidata";"";4;"invert";"";"29/09/2011";"Tres Rayas";2;2
"Tres Rayas 29/09/2011 Solano, Rosario 2 2";2;2;"29/09/2011";NA;"Tres Rayas";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;5.2;NA;NA;"";6;"Gorgoniidae";"spp";"Gorgoniidae spp";"";1;"invert";"";"29/09/2011";"Tres Rayas";2;2
"Tres Rayas 29/09/2011 Solano, Rosario 2 2";2;2;"29/09/2011";NA;"Tres Rayas";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;5.2;NA;NA;"";6;"Tripneustes";"depressus";"Tripneustes depressus";"";50;"invert";"";"29/09/2011";"Tres Rayas";2;2
"Tres Rayas 29/09/2011 Solano, Rosario 2 2";2;2;"29/09/2011";NA;"Tres Rayas";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;5.2;NA;NA;"";6;"Phataria";"unifascialis";"Phataria unifascialis";"";7;"invert";"";"29/09/2011";"Tres Rayas";2;2
"Tres Rayas 29/09/2011 Solano, Rosario 2 2";2;2;"29/09/2011";NA;"Tres Rayas";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;5.2;NA;NA;"";6;"Tripneustes";"depressus";"Tripneustes depressus";"";50;"invert";"";"29/09/2011";"Tres Rayas";2;2
"Tres Rayas 29/09/2011 Solano, Rosario 2 2";2;2;"29/09/2011";NA;"Tres Rayas";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;5.2;NA;NA;"";6;"Pinctada";"mazatlanica";"Pinctada mazatlanica";"";1;"invert";"";"29/09/2011";"Tres Rayas";2;2
"Tres Rayas 29/09/2011 Bustamante, Noe 2 1";2;1;"29/09/2011";NA;"Tres Rayas";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";NA;NA;12;NA;NA;"";1;"Gorgoniidae";"spp";"Gorgoniidae spp";"";2;"invert";"";"29/09/2011";"Tres Rayas";2;1
"Tres Rayas 29/09/2011 Bustamante, Noe 2 1";2;1;"29/09/2011";NA;"Tres Rayas";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";NA;NA;12;NA;NA;"";1;"Tripneustes";"depressus";"Tripneustes depressus";"";2;"invert";"";"29/09/2011";"Tres Rayas";2;1
"Tres Rayas 29/09/2011 Bustamante, Noe 2 1";2;1;"29/09/2011";NA;"Tres Rayas";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";NA;NA;12;NA;NA;"";1;"Holothuroidea";"spp";"Holothuroidea spp";"";2;"invert";"";"29/09/2011";"Tres Rayas";2;1
